loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,loan_status,credit_risk
27075,36 months,8.410993813918328,662.3054765104622,E,1 year,OWN,43772.38847813341,Source Verified,car,22.280272252525144,1,639,863,Charged Off,1
8051,60 months,22.378613851189844,164.59822560386172,E,2-4 years,OWN,50212.526007873705,Verified,credit_card,35.75890673697717,0,616,670,Fully Paid,0
20979,60 months,15.107969202607304,714.3554991010622,C,1 year,OTHER,102632.15982320519,Not Verified,home_improvement,38.97397826096123,2,787,877,Fully Paid,0
21388,60 months,15.704990373140369,317.73851228397666,F,2-4 years,RENT,149082.65055177792,Not Verified,small_business,1.8504766935999983,3,698,769,Fully Paid,0
26606,60 months,22.939944141454404,742.5573692559308,C,2-4 years,RENT,121103.27357943158,Source Verified,small_business,14.230963368026405,4,692,779,Fully Paid,1
26699,36 months,22.31090378310924,840.281314945777,A,10+ years,MORTGAGE,49359.15218904096,Not Verified,credit_card,8.515770186399738,4,641,824,Fully Paid,1
26253,36 months,29.78139984255471,823.5626567972682,E,2-4 years,MORTGAGE,42883.21815534739,Not Verified,credit_card,30.238633957249924,0,808,757,Fully Paid,0
5876,36 months,8.20985723635313,597.2508706671002,C,5-9 years,OTHER,132610.27313479714,Verified,car,25.60775474148128,4,722,807,Fully Paid,0
30567,36 months,7.602741234604158,568.152903079676,B,2-4 years,OWN,77743.91322979555,Source Verified,car,4.795521259353817,2,706,676,Current,0
28411,60 months,23.108470428218528,228.58836520547055,F,1 year,MORTGAGE,37816.86436766021,Source Verified,home_improvement,19.34088269459886,0,671,720,Charged Off,0
9142,36 months,19.459672925160227,797.811535362822,F,2-4 years,MORTGAGE,132087.48503185197,Verified,credit_card,27.417620894851655,2,664,797,Fully Paid,0
20202,36 months,11.854016663995147,344.2684424020429,D,<1 year,RENT,126092.00587885399,Not Verified,home_improvement,31.160215756961506,0,708,699,Fully Paid,0
11966,60 months,6.985484224724665,547.0258805361518,B,1 year,RENT,147907.82730663125,Source Verified,credit_card,0.8021083913603411,4,652,744,Fully Paid,0
12079,36 months,7.141456239910763,355.84668363476504,D,<1 year,MORTGAGE,138266.6792726489,Not Verified,small_business,35.61878295935559,0,827,672,Fully Paid,0
12987,36 months,27.354771866602956,220.4455266997238,C,1 year,RENT,130732.74402587042,Source Verified,credit_card,22.771255318020977,1,734,790,Fully Paid,0
11799,36 months,9.796683117968573,666.6019272025629,G,5-9 years,OTHER,26834.67171543041,Source Verified,credit_card,32.47636459839619,3,837,730,Fully Paid,1
33940,36 months,13.08428905288802,148.89883134061344,A,5-9 years,MORTGAGE,33573.99803475534,Source Verified,small_business,32.317521200571335,4,732,781,Fully Paid,0
9465,36 months,10.6664100556747,773.78071071358,B,5-9 years,RENT,93967.81525953597,Source Verified,credit_card,7.594106410838766,3,623,898,Charged Off,0
22019,36 months,13.874907645798432,385.828115735005,B,<1 year,OTHER,89092.3020166367,Not Verified,home_improvement,4.406884810145324,4,627,791,Charged Off,1
18417,60 months,6.735596068652335,100.1212237040368,B,10+ years,RENT,79535.21788363962,Not Verified,car,28.851490758953066,3,661,669,Fully Paid,0
23077,60 months,17.976494772706758,560.0162253135068,D,1 year,RENT,71582.61230389595,Not Verified,car,6.257076752864763,1,834,773,Fully Paid,1
31258,36 months,6.690314089805373,142.1667176748428,C,5-9 years,RENT,76057.36303236276,Not Verified,home_improvement,33.99749965618895,3,616,662,Fully Paid,0
26136,36 months,25.00891269555904,348.5526020388095,B,1 year,MORTGAGE,94008.73143752338,Verified,small_business,29.047579354484206,0,828,652,Fully Paid,0
13311,60 months,10.842802047760825,736.2788387101446,G,<1 year,OWN,20269.947288010557,Source Verified,credit_card,33.673014574610505,3,619,867,Fully Paid,1
22214,36 months,18.500297865112763,156.42065945967929,B,10+ years,RENT,53892.140637270786,Source Verified,home_improvement,11.960507184373842,4,602,867,Fully Paid,0
19098,36 months,27.001977189036456,855.404643120402,F,<1 year,OTHER,87376.36368953245,Source Verified,car,12.66392241642276,2,764,859,Fully Paid,1
33251,36 months,21.271934226179855,103.4379303927248,A,1 year,MORTGAGE,113888.09282757402,Verified,car,26.848862253852705,3,817,873,Fully Paid,0
10177,60 months,18.323944663783383,322.141482281712,F,10+ years,MORTGAGE,42640.37001140152,Not Verified,home_improvement,1.2578382023579016,3,742,855,Fully Paid,0
19262,36 months,13.10834382788439,766.8136505368643,F,10+ years,OTHER,91094.55259236628,Source Verified,car,29.059869853496906,3,650,824,Fully Paid,0
30945,60 months,13.325047826454949,384.6431347563761,A,<1 year,RENT,112879.75890515163,Not Verified,home_improvement,33.43132283418405,4,775,780,Fully Paid,0
30316,36 months,21.737173879954753,191.70314925941216,G,5-9 years,OWN,77801.59552880761,Not Verified,car,16.60654346416416,3,735,778,Fully Paid,0
13308,60 months,29.853484030529188,424.21052692038506,C,1 year,RENT,23520.547377106635,Verified,home_improvement,30.595153203538747,4,740,739,Charged Off,0
10949,60 months,21.545979746234465,343.353957746073,F,2-4 years,OTHER,78404.86060053277,Verified,credit_card,6.984436679290478,4,775,801,Fully Paid,0
24222,36 months,18.944585434250623,858.4407119444994,C,2-4 years,MORTGAGE,58537.835406739905,Not Verified,credit_card,12.890415752779386,2,602,890,Charged Off,0
6150,60 months,23.266262755981153,382.0131258266288,F,<1 year,OWN,140854.44900117267,Source Verified,credit_card,38.9721985244191,0,792,684,Fully Paid,1
28944,36 months,16.630140307092955,810.0392245984065,E,1 year,MORTGAGE,36199.740138182555,Source Verified,credit_card,39.45312694240505,4,672,663,Fully Paid,0
6931,60 months,6.50355856501963,902.6849303296613,A,1 year,OTHER,104821.87421594017,Verified,car,20.504202120863518,1,758,844,Fully Paid,1
14204,36 months,19.057420396947744,490.4356776188766,F,<1 year,RENT,26853.56962348515,Verified,small_business,37.37079165855508,3,704,790,Fully Paid,0
23048,36 months,28.940632112634503,918.9488294689528,E,1 year,OWN,78002.15691565054,Verified,home_improvement,20.90922712227418,1,717,824,Fully Paid,0
6081,60 months,9.382573558941491,439.58624856687356,D,5-9 years,MORTGAGE,92017.33333861048,Verified,small_business,11.663525126446292,3,753,699,Fully Paid,1
34305,36 months,22.250122270516645,967.6705748410974,E,<1 year,MORTGAGE,58734.14107119251,Verified,car,10.675971523950874,2,808,727,Fully Paid,0
21896,36 months,10.023342216476411,180.36057207301565,B,5-9 years,MORTGAGE,79159.83261764998,Verified,car,37.18022821472595,4,783,862,Fully Paid,0
32425,60 months,18.39569211182703,718.3173398529185,F,1 year,RENT,41261.99328892436,Verified,small_business,6.897855558954364,0,633,803,Fully Paid,0
18407,36 months,7.41691124116799,544.4326364112358,E,<1 year,OWN,59536.1004308447,Source Verified,small_business,23.185298328072726,4,736,652,Fully Paid,0
12805,36 months,16.25927340645463,448.8839249100823,C,1 year,RENT,100743.8222383264,Verified,car,22.221002722508786,3,661,828,Fully Paid,0
10237,60 months,23.904083222381153,669.4406908737408,D,<1 year,RENT,59234.007261950166,Verified,car,29.584867386119797,0,719,689,Fully Paid,1
21943,60 months,13.689288105974551,733.4713824708981,G,1 year,RENT,136966.6001931533,Source Verified,home_improvement,19.96971630099099,4,714,845,Fully Paid,0
25056,36 months,21.62279311218045,103.92694268527818,F,5-9 years,OTHER,101692.90449332866,Source Verified,credit_card,10.891426428325367,0,612,813,Fully Paid,1
17775,36 months,24.88624901974323,250.25777987247884,B,5-9 years,OTHER,77024.37239667798,Not Verified,credit_card,6.775859985263142,3,668,700,Fully Paid,0
28788,60 months,28.179445486986317,741.7414455708869,G,1 year,OTHER,25038.401622043722,Verified,home_improvement,24.832752140235673,2,768,884,Fully Paid,0
21244,60 months,10.866052046386338,699.7468722203859,E,<1 year,OWN,84941.28357660727,Verified,small_business,28.759630274129325,2,676,650,Fully Paid,0
18184,36 months,14.982897895232703,969.4427546158095,G,2-4 years,RENT,119420.9114762616,Verified,car,22.780851147281304,4,600,753,Fully Paid,1
8343,60 months,8.810400333260436,784.9340112257047,G,5-9 years,RENT,54522.487741613775,Verified,small_business,29.53405108484779,1,688,888,Fully Paid,1
18500,36 months,29.81208755395938,955.6954369582043,D,5-9 years,OTHER,124880.56405433976,Not Verified,credit_card,5.6608480979984055,3,646,810,Fully Paid,0
25454,36 months,28.175024198107383,732.2864513813263,G,2-4 years,RENT,52734.879586614596,Source Verified,credit_card,35.298807797725416,4,603,784,Fully Paid,0
34375,36 months,18.49892825701399,368.24698777549884,G,1 year,RENT,127087.03043360406,Source Verified,small_business,23.29582033634012,4,827,766,Fully Paid,0
14662,36 months,26.05083235941053,194.82843002577084,F,<1 year,MORTGAGE,31084.88440951806,Verified,credit_card,5.073757075703886,2,790,765,Fully Paid,0
21964,36 months,18.023949431801057,803.641477010442,D,1 year,RENT,132603.88215297385,Verified,car,18.4770081682294,0,779,701,Fully Paid,0
20125,60 months,20.589642200068994,679.7342993283244,B,10+ years,MORTGAGE,84894.23862133296,Verified,home_improvement,33.79166951463646,3,609,769,Fully Paid,1
28388,60 months,7.2281108029004155,143.3674111539666,E,5-9 years,RENT,58549.88665063406,Not Verified,small_business,35.9024877381264,0,627,788,Fully Paid,0
31870,60 months,23.881760512420197,424.0454193108805,D,10+ years,OWN,54464.72255396934,Not Verified,car,10.585980199950459,3,720,804,Fully Paid,1
13130,60 months,8.192837090880872,961.1198339358575,D,5-9 years,OTHER,76161.37266094715,Source Verified,car,28.45063298841812,1,725,791,Fully Paid,0
24531,36 months,25.651690756313208,550.361031139181,A,5-9 years,MORTGAGE,149876.43475347385,Verified,credit_card,3.9994098993510674,2,733,735,Fully Paid,0
25633,36 months,24.550702191759648,489.4562224177342,D,10+ years,OTHER,48642.56114688574,Verified,car,1.3418348564863125,1,754,857,Fully Paid,0
6679,36 months,22.71861744357441,511.92964464336455,A,10+ years,MORTGAGE,33418.164354269946,Verified,small_business,22.41595815279771,4,847,695,Fully Paid,1
8506,36 months,5.904009513119053,287.99445160464734,E,1 year,MORTGAGE,96054.57193342605,Verified,car,27.793103173125036,2,739,725,Fully Paid,1
18284,60 months,12.578208898633214,431.8364537783157,G,10+ years,MORTGAGE,83510.52063723342,Not Verified,home_improvement,31.83146924706008,4,661,890,Fully Paid,0
12253,36 months,11.577814247771071,432.83193038845894,F,1 year,OWN,88145.51523822996,Source Verified,car,13.608649538213387,1,779,887,Fully Paid,0
24128,36 months,14.003410186787978,147.11951816872516,F,1 year,RENT,106701.60428243822,Source Verified,car,0.26101641715547963,3,775,659,Charged Off,0
32932,60 months,7.191068669095964,790.8108656661265,E,1 year,MORTGAGE,54728.72908318441,Not Verified,home_improvement,19.180769484454153,4,666,801,Fully Paid,0
33621,60 months,28.42394557577657,474.8539887134911,E,5-9 years,OWN,138386.4493999055,Verified,car,0.6341418149426792,0,773,710,Fully Paid,0
14435,60 months,18.845056017809405,839.961898134781,C,5-9 years,MORTGAGE,76637.36859589774,Source Verified,car,3.6793804268319974,3,824,887,Fully Paid,1
26572,60 months,12.638107766450588,865.3132010079058,G,10+ years,RENT,36781.20536852003,Source Verified,credit_card,13.067560901269935,3,673,667,Fully Paid,0
16310,36 months,14.924537926857086,290.79464922879225,E,5-9 years,MORTGAGE,116498.83837541276,Not Verified,small_business,17.486881982407088,1,694,735,Fully Paid,1
18296,36 months,16.18006351262089,691.6181339531157,D,10+ years,OWN,103603.56584032053,Verified,credit_card,11.178777649185943,1,742,786,Charged Off,0
23525,60 months,20.014858334015432,525.0536237466836,F,5-9 years,RENT,61046.642322924825,Source Verified,small_business,23.274610660188312,2,798,794,Fully Paid,0
18245,36 months,17.891985692412444,892.1410641293365,B,<1 year,OWN,100797.4341244263,Verified,home_improvement,2.2139915687238076,2,635,879,Fully Paid,1
32635,36 months,27.984799330360435,294.1666112588087,F,<1 year,RENT,48582.054327966995,Source Verified,home_improvement,5.7831884095833885,0,741,777,Fully Paid,0
34124,36 months,17.424087072645754,710.0318802790398,A,10+ years,RENT,77829.11671426884,Not Verified,home_improvement,27.810336030217343,3,847,753,Current,1
34899,60 months,29.803950370582818,646.9769100274503,F,5-9 years,OTHER,136923.62788175227,Verified,small_business,5.685634143916709,0,711,835,Fully Paid,0
16151,36 months,26.285623943627392,365.7713298146495,C,5-9 years,OTHER,37359.450310897424,Not Verified,small_business,25.591008062816897,0,805,790,Fully Paid,0
15457,60 months,10.212762858933395,222.94081328605535,G,1 year,OTHER,70270.53849837006,Source Verified,small_business,2.187384830134622,1,730,827,Fully Paid,1
28001,36 months,28.264880366097906,686.4757844295489,E,2-4 years,RENT,126748.51521364515,Not Verified,home_improvement,16.295291164765615,0,712,750,Fully Paid,1
7479,36 months,7.909159947136902,764.7377123190976,G,10+ years,MORTGAGE,146033.81692280318,Not Verified,small_business,7.096378804847294,0,844,655,Fully Paid,0
27868,36 months,25.43624271227979,384.064609387015,E,2-4 years,OWN,79010.39773483347,Not Verified,car,4.385451301407457,4,709,734,Fully Paid,0
34222,60 months,14.515582336914502,680.3493436200824,F,2-4 years,OWN,85909.95061863516,Source Verified,credit_card,22.681311340049103,2,713,700,Fully Paid,1
31211,36 months,26.949358011126737,455.61781685035294,B,10+ years,OWN,94382.35503189007,Verified,home_improvement,37.13343088022487,2,666,685,Fully Paid,1
34984,60 months,26.70141725268626,741.8861949543559,B,5-9 years,OTHER,141205.2584123824,Not Verified,credit_card,2.191481916941953,3,725,720,Fully Paid,0
28805,60 months,25.148135002940528,279.2937474046478,C,10+ years,RENT,131566.88282701388,Verified,car,16.862169928721368,2,685,749,Fully Paid,1
31333,60 months,24.750760907676536,901.193502372557,A,2-4 years,OTHER,42178.14620081376,Source Verified,small_business,28.301417509817746,3,618,674,Fully Paid,0
9452,36 months,12.61697847745102,358.66863681902174,F,5-9 years,MORTGAGE,76778.51632011976,Verified,credit_card,18.50751326751308,4,826,788,Charged Off,0
31646,36 months,7.022982076281305,431.0073889805376,E,<1 year,RENT,80320.05566553542,Not Verified,car,32.25983784420981,2,803,693,Fully Paid,0
10881,36 months,15.074504469129037,152.2827568723148,F,10+ years,OWN,122582.49451433837,Not Verified,car,7.185812634565267,4,781,663,Current,0
28049,36 months,9.338112874662716,200.36099108914874,C,10+ years,OTHER,98376.0747387066,Not Verified,credit_card,38.38376820110962,2,668,886,Charged Off,1
19069,60 months,22.373777222561543,564.2757124410953,D,5-9 years,OTHER,105048.66006377169,Not Verified,home_improvement,15.40650511090162,2,609,678,Fully Paid,0
7849,60 months,13.652493163444639,340.83340905517434,D,<1 year,MORTGAGE,149765.98799653028,Not Verified,credit_card,13.662785317771004,4,832,723,Fully Paid,1
32827,60 months,29.39025502149787,851.932203167975,C,<1 year,MORTGAGE,29744.8056511017,Not Verified,home_improvement,34.984231780126635,0,760,699,Fully Paid,0
12390,36 months,21.0243019336333,113.22404978945846,E,5-9 years,OTHER,48991.27705938529,Source Verified,small_business,22.554681275670664,0,740,889,Fully Paid,1
28289,60 months,25.562014090859023,441.18464380474256,G,1 year,MORTGAGE,73026.47185830108,Source Verified,home_improvement,20.65777367611286,0,727,654,Fully Paid,1
16922,36 months,8.313116818546211,403.6109920921834,C,10+ years,OWN,65211.71239635533,Source Verified,small_business,29.079116781137238,0,698,849,Fully Paid,0
7489,60 months,26.550362056815565,117.39486782584093,E,10+ years,MORTGAGE,22813.922975107867,Verified,credit_card,23.193369531243615,2,778,759,Fully Paid,0
14823,36 months,28.06892976283486,211.9315591004592,B,2-4 years,MORTGAGE,31931.08884125286,Verified,small_business,6.500625790284613,1,631,846,Fully Paid,0
32392,36 months,17.176547970473397,472.27840742677176,C,5-9 years,OTHER,108523.92788246491,Source Verified,car,26.967904914597188,4,802,771,Fully Paid,1
14207,60 months,20.156323443774436,543.578126002702,E,2-4 years,OTHER,134312.18023713288,Verified,small_business,5.338755171285139,1,711,737,Charged Off,1
14540,60 months,24.120245022574885,463.8607725293822,C,2-4 years,RENT,86849.51146457708,Verified,home_improvement,32.23430821336248,1,829,881,Fully Paid,0
21364,60 months,9.370965681510313,577.8439105708844,C,<1 year,RENT,90094.8403367723,Not Verified,home_improvement,39.58946390849084,3,623,706,Current,1
9611,60 months,17.56415191158606,635.6185074151134,G,10+ years,OTHER,53162.14626820932,Not Verified,home_improvement,15.095504998991052,0,634,675,Fully Paid,0
32663,36 months,14.966575694307828,108.93143901505206,G,2-4 years,MORTGAGE,119823.92727238248,Verified,small_business,17.790235928080502,2,682,655,Current,0
24223,60 months,8.659349804056227,517.6856435081535,E,<1 year,MORTGAGE,117733.29635774333,Verified,home_improvement,1.8573462193124923,0,669,793,Fully Paid,1
29911,60 months,14.188360557288286,967.1493167988294,E,5-9 years,RENT,96487.53959829536,Source Verified,home_improvement,0.5493275233031314,0,767,709,Fully Paid,0
10878,60 months,6.704307734637339,567.1290521165938,A,2-4 years,RENT,47646.35724647457,Verified,car,36.856773395053104,1,781,749,Fully Paid,1
34168,36 months,5.645297673737175,709.7880407130579,C,10+ years,RENT,32612.368370821627,Not Verified,small_business,5.144962417567682,3,708,661,Fully Paid,0
21347,36 months,8.379157228870568,380.67747212519487,D,2-4 years,OWN,28351.014861426367,Verified,car,17.83114990237881,0,771,724,Charged Off,0
30471,60 months,29.077877789729346,796.5922403374863,C,5-9 years,OWN,97050.48866357411,Source Verified,home_improvement,32.61418495422246,4,789,652,Fully Paid,0
27687,36 months,18.738238397375426,795.6293336885036,C,2-4 years,RENT,127254.59148856401,Not Verified,home_improvement,35.57275039713278,4,833,712,Charged Off,0
33122,60 months,29.1455540288305,569.166442888725,E,10+ years,MORTGAGE,131582.95613152022,Not Verified,home_improvement,20.775907411338707,0,698,885,Fully Paid,1
5851,36 months,15.8124469582533,978.4124409512922,C,<1 year,RENT,80270.86966464848,Not Verified,small_business,22.601300999037992,1,795,841,Fully Paid,0
23071,36 months,12.795403327131488,212.99519328638803,F,10+ years,OWN,121955.2689098732,Not Verified,credit_card,26.7873588985309,1,632,839,Charged Off,0
31507,36 months,17.653546571006103,115.2528984006229,C,<1 year,MORTGAGE,143094.42552433308,Verified,home_improvement,38.45529880574861,2,804,878,Fully Paid,0
11833,36 months,15.987792215822752,793.1423905813864,F,1 year,OWN,55772.11462344884,Source Verified,home_improvement,24.106798437780203,3,655,783,Fully Paid,0
16938,60 months,7.641617106543598,826.4399836283943,G,10+ years,MORTGAGE,71734.84502949842,Verified,home_improvement,22.37901037825385,1,763,668,Charged Off,1
7427,60 months,21.020657867255157,208.1865062085186,D,10+ years,OWN,141092.26903756848,Verified,home_improvement,0.5813654106396271,2,781,667,Charged Off,0
31144,60 months,10.40095456273999,339.02454966274547,E,5-9 years,MORTGAGE,63970.025751247034,Not Verified,small_business,3.237988080894243,4,834,729,Current,0
9000,36 months,20.48969887244574,115.79712702996602,C,2-4 years,MORTGAGE,138803.91774183352,Source Verified,credit_card,23.08686506495985,4,746,864,Charged Off,1
10052,60 months,21.255027309953835,363.9777497025082,F,<1 year,MORTGAGE,147535.83209308056,Not Verified,credit_card,37.449615512288126,4,770,820,Fully Paid,0
7738,60 months,8.800621328216202,795.8276865268043,F,<1 year,MORTGAGE,106035.3947146752,Verified,credit_card,34.6676539359758,0,611,878,Charged Off,1
33074,60 months,6.533740677766704,566.164474941321,G,5-9 years,OTHER,126195.73763554188,Verified,home_improvement,39.303156919688185,3,610,722,Fully Paid,0
27116,36 months,24.519039651710994,413.28603385145925,F,5-9 years,OWN,117440.92334874108,Not Verified,home_improvement,21.11336150245096,2,669,780,Current,0
10387,36 months,16.495010594233005,434.5653654156973,B,2-4 years,OWN,110939.45349001809,Verified,credit_card,31.517237537510674,3,739,775,Fully Paid,1
13002,36 months,6.454094887636895,101.21826314392133,A,2-4 years,OTHER,59901.039487560236,Verified,credit_card,33.61601325957362,0,818,721,Fully Paid,1
10536,60 months,29.87165792924418,369.82047480871233,D,10+ years,MORTGAGE,27422.263928032684,Not Verified,home_improvement,25.92126629323447,2,640,687,Fully Paid,0
18479,60 months,6.444514024909166,681.8128674741374,G,1 year,MORTGAGE,64596.725227554576,Verified,home_improvement,13.54999616858029,2,752,717,Fully Paid,0
8913,60 months,22.37588072146383,976.7749994347214,G,2-4 years,OWN,106701.67807650786,Source Verified,car,18.799137386311777,1,705,853,Fully Paid,0
22450,36 months,29.59197313158534,862.3547442855096,C,5-9 years,OTHER,33328.79576961418,Not Verified,car,34.31668288974271,3,602,821,Charged Off,0
29107,36 months,10.97950260539814,121.23546818097621,B,2-4 years,MORTGAGE,21549.337787171473,Source Verified,car,11.941917039286558,3,602,872,Charged Off,1
25764,60 months,8.556234217179904,908.7045442073554,C,<1 year,MORTGAGE,38160.00843838202,Verified,credit_card,36.94972525066594,1,683,866,Fully Paid,0
15636,36 months,8.034623485560722,804.8785719687634,C,1 year,MORTGAGE,113045.67043340339,Verified,small_business,9.192253656906605,4,755,894,Fully Paid,0
25491,36 months,12.581878689189889,802.3385112138824,E,10+ years,RENT,146463.1812153377,Not Verified,home_improvement,29.98065660627123,0,750,729,Fully Paid,1
10726,36 months,7.526145275266167,512.1961831032143,E,<1 year,OTHER,147798.41094992665,Verified,car,25.222369373829533,3,775,840,Fully Paid,0
8373,36 months,22.3040335423533,458.20476365905256,E,<1 year,MORTGAGE,84217.28938822442,Not Verified,small_business,29.98397764483049,1,794,691,Fully Paid,0
17161,60 months,6.557294953251567,372.62415594987334,B,1 year,RENT,133015.79912900517,Not Verified,home_improvement,17.49390289730379,2,769,713,Charged Off,1
32122,36 months,17.735553203744743,159.1253730589292,C,10+ years,OTHER,115787.43924769553,Not Verified,small_business,37.30564250215939,1,815,831,Fully Paid,1
30329,36 months,29.91742134632442,305.4118271443292,A,5-9 years,MORTGAGE,85135.23080799845,Not Verified,credit_card,25.298888096459095,4,706,727,Fully Paid,0
7082,36 months,25.34925673765047,321.94327148022217,D,10+ years,OWN,94458.86928416128,Not Verified,credit_card,11.531832182170252,0,767,776,Fully Paid,0
32350,36 months,20.38048595577527,535.6693627391815,E,2-4 years,RENT,37839.529060193236,Source Verified,credit_card,25.538202826085747,4,733,854,Fully Paid,0
32472,60 months,12.656340519665292,772.6999659370246,E,<1 year,RENT,141895.98988015697,Not Verified,car,11.472629888281247,2,619,754,Fully Paid,0
33761,60 months,20.59739590729096,526.4288455581519,G,2-4 years,MORTGAGE,65750.87019513099,Source Verified,home_improvement,11.745295670394968,2,738,848,Fully Paid,0
30351,36 months,18.17603659779129,152.06000450244454,C,5-9 years,MORTGAGE,77999.40333943203,Verified,credit_card,15.983940464834717,2,695,725,Fully Paid,1
28132,36 months,15.652084597259288,962.0108208893835,C,2-4 years,RENT,107315.83002972683,Not Verified,car,34.09721670276476,2,723,814,Fully Paid,1
21281,36 months,8.267759418504987,948.451887184701,B,10+ years,OWN,63407.321298452014,Verified,car,20.01191497575968,1,754,891,Charged Off,1
20305,36 months,27.165105381011667,806.6705888335675,B,2-4 years,OWN,53053.69092856097,Not Verified,car,27.156033689208297,2,620,781,Fully Paid,0
14817,36 months,16.24461622053306,992.1951114077985,E,5-9 years,OTHER,102036.42112512868,Source Verified,car,15.67870961097852,2,835,779,Fully Paid,1
16261,36 months,9.865562795519127,590.0340995202366,C,5-9 years,MORTGAGE,23247.93069664043,Source Verified,credit_card,10.544217592275258,1,839,876,Fully Paid,0
5417,60 months,14.19398377193224,966.4915152278854,A,5-9 years,OWN,113694.26456346826,Source Verified,car,38.18560642864925,2,713,771,Charged Off,0
29690,36 months,15.353243813223175,168.0445365550757,D,10+ years,OTHER,86823.03808394627,Verified,credit_card,24.143249884922504,4,612,693,Fully Paid,0
13808,60 months,25.688447389171856,429.11267343523417,C,5-9 years,OWN,98747.98496772147,Not Verified,credit_card,37.35805354330873,4,685,844,Charged Off,0
25358,60 months,23.34035951403505,302.8431412060893,G,<1 year,MORTGAGE,102144.42070209507,Verified,car,8.136520087932603,3,634,845,Fully Paid,1
8267,36 months,24.232622341033494,276.249775720843,C,5-9 years,OTHER,88516.52034403328,Source Verified,credit_card,5.87576655651731,4,646,751,Fully Paid,0
22209,60 months,5.27578161071618,226.72265400340848,F,2-4 years,OTHER,95729.39106729567,Verified,home_improvement,34.23291628495615,0,813,853,Fully Paid,0
29052,60 months,15.403849954494039,660.172277409397,B,2-4 years,OTHER,108892.4661156837,Source Verified,home_improvement,27.236688504690058,0,755,860,Fully Paid,1
10745,60 months,17.03360379088309,803.1896701725746,G,2-4 years,OWN,117905.45013335763,Source Verified,small_business,7.463139970145654,0,748,851,Fully Paid,0
31092,60 months,5.479806920576417,620.4685594783246,D,10+ years,MORTGAGE,114568.81086719566,Source Verified,home_improvement,10.77438802654151,1,837,711,Fully Paid,1
16338,60 months,11.495330218625856,232.26643862938872,E,2-4 years,OTHER,133050.13950519403,Not Verified,credit_card,32.02655766101245,4,745,650,Charged Off,0
5412,60 months,24.007245578053375,830.0113929401239,G,10+ years,RENT,44627.64631176236,Not Verified,credit_card,18.154744799837445,0,758,666,Charged Off,0
12543,36 months,8.427742643224976,672.3592364473557,C,10+ years,MORTGAGE,72149.23603393367,Source Verified,home_improvement,26.821620260243634,3,787,665,Fully Paid,1
12587,60 months,18.38275328631479,449.349135514296,E,5-9 years,RENT,143213.4885818794,Verified,car,12.734080885440434,1,724,658,Fully Paid,0
5728,60 months,10.380046800430938,706.7172659824566,C,<1 year,RENT,71556.77467022286,Verified,car,15.249198110995067,3,709,898,Fully Paid,0
32924,60 months,5.303019366097332,333.9144813185495,E,5-9 years,OTHER,36233.10999776995,Not Verified,credit_card,39.6285023449242,4,636,830,Fully Paid,0
28548,36 months,11.030036439988537,410.67298764478943,D,5-9 years,OTHER,88307.86642708334,Source Verified,car,9.904683486988741,2,620,850,Fully Paid,0
32384,60 months,29.396843872751344,925.7372588187912,B,10+ years,OWN,34233.82643208008,Verified,small_business,20.25825508146056,3,613,708,Charged Off,0
30251,36 months,25.03842779707474,361.4540551042783,D,10+ years,OWN,46370.92103462247,Source Verified,small_business,33.77609372762129,2,816,768,Current,0
16657,60 months,28.989416108025836,522.989441342143,F,2-4 years,OWN,149781.43835422437,Verified,home_improvement,9.568928546634318,1,690,786,Fully Paid,0
10988,36 months,17.196351098159063,901.1270236564131,A,2-4 years,MORTGAGE,90377.14299149715,Not Verified,home_improvement,16.60855026737323,3,831,789,Charged Off,1
23888,36 months,7.743404966937588,736.9492152407747,B,5-9 years,OWN,56927.590575255774,Source Verified,car,24.603651494799532,3,659,768,Fully Paid,0
7967,60 months,18.698987224342325,155.98290354823249,D,1 year,RENT,149320.74409460777,Source Verified,credit_card,19.2475260590041,1,723,690,Fully Paid,0
19527,60 months,16.359433363999024,232.5727398510733,F,1 year,OWN,145652.6594121686,Verified,home_improvement,18.380090662812698,1,622,792,Fully Paid,0
24170,36 months,26.1089270684904,107.05743169472514,A,2-4 years,OTHER,77296.07534095427,Verified,small_business,14.500389252884943,0,822,715,Fully Paid,1
21048,60 months,7.452064519606115,667.829611206247,F,1 year,OWN,53852.404142428095,Verified,home_improvement,23.465853110997003,4,710,724,Fully Paid,1
22506,36 months,17.206028425544453,502.9060828693765,C,2-4 years,MORTGAGE,128991.9529519847,Source Verified,home_improvement,24.97490791694441,3,723,660,Fully Paid,1
25463,36 months,8.751216617349606,220.847365812048,C,10+ years,MORTGAGE,113030.69320633214,Not Verified,small_business,26.131581636054506,3,756,657,Fully Paid,1
22955,36 months,13.1168981722515,962.1407089510934,E,5-9 years,RENT,109302.38655045634,Not Verified,credit_card,2.814724316241173,1,774,832,Fully Paid,0
10073,36 months,23.43392693469499,576.6937515510579,B,<1 year,MORTGAGE,136104.78637192142,Verified,home_improvement,25.241367028481957,1,629,873,Current,0
10104,36 months,16.900453234219164,317.7039647016003,C,5-9 years,OWN,109624.2274032722,Not Verified,home_improvement,38.129487151249315,4,714,783,Fully Paid,0
